"data_source","signal","time_type","geo_type","min_time","max_time","num_locations","min_value","max_value","mean_value","stdev_value","last_update","max_issue","min_lag","max_lag"
"fb-survey","smoothed_wreceived_news_politicians","day","hrr",2021-05-20,2022-06-25,289,1.0902773,39.5985444,14.2400432,4.5942545,1656687608,2022-07-01,4,110
"fb-survey","smoothed_wreceived_news_politicians","day","msa",2021-05-20,2022-06-25,214,0.8183415,39.2176323,14.4167716,4.6893103,1656687620,2022-07-01,4,110
"fb-survey","smoothed_wreceived_news_politicians","day","nation",2021-05-20,2022-06-25,1,7.3567311,19.6198389,13.6339018,3.1792605,1656687625,2022-07-01,4,110
"fb-survey","smoothed_wreceived_news_politicians","day","state",2021-05-20,2022-06-25,51,2.4340857,32.1779574,13.8609252,3.8910602,1656687632,2022-07-01,4,110
"fb-survey","smoothed_wreceived_news_religious","day","county",2021-05-20,2022-06-25,352,0.1495093,46.6960292,3.6214424,2.2787881,1656687593,2022-07-01,1,110
"fb-survey","smoothed_wreceived_news_religious","day","hrr",2021-05-20,2022-06-25,289,0.1285347,45.6570439,3.5977917,2.164357,1656687608,2022-07-01,4,110
"fb-survey","smoothed_wreceived_news_religious","day","msa",2021-05-20,2022-06-25,214,0.1390004,46.6396929,3.6530628,2.3626174,1656687620,2022-07-01,4,110
"fb-survey","smoothed_wreceived_news_religious","day","nation",2021-05-20,2022-06-25,1,2.1464939,4.6468375,3.301974,0.6292751,1656687625,2022-07-01,4,110
"fb-survey","smoothed_wreceived_news_religious","day","state",2021-05-20,2022-06-25,51,0.1639344,29.4330739,3.4178676,1.7499296,1656687632,2022-07-01,4,110
"fb-survey","smoothed_wremote_school_fulltime_oldest","day","county",2022-03-23,2022-06-25,37,0.0762777,8.4963037,2.0753331,1.2633712,1656687594,2022-07-01,4,14
"fb-survey","smoothed_wremote_school_fulltime_oldest","day","hrr",2022-03-23,2022-06-25,16,0.2096436,9.1312582,2.0724057,1.4747549,1656687608,2022-07-01,5,14
"fb-survey","smoothed_wremote_school_fulltime_oldest","day","msa",2022-03-23,2022-06-25,17,0.1142924,11.2616143,2.0758455,1.410957,1656687620,2022-07-01,5,14
"fb-survey","smoothed_wremote_school_fulltime_oldest","day","nation",2022-03-23,2022-06-25,1,1.5351946,2.2057331,1.8608761,0.1569164,1656687625,2022-07-01,5,14
"fb-survey","smoothed_wremote_school_fulltime_oldest","day","state",2022-03-23,2022-06-25,33,0.0762777,8.4637057,2.0902506,1.3271233,1656687632,2022-07-01,5,14
"fb-survey","smoothed_wrestaurant_1d","day","county",2020-09-08,2021-03-15,831,0.3676141,51.3360589,18.4272936,7.1243256,1616241092,2021-03-20,0,92
"fb-survey","smoothed_wrestaurant_1d","day","hrr",2020-09-08,2021-03-11,306,1.7963261,47.792486,19.0718539,6.7528436,1616007483,2021-03-17,2,92
"fb-survey","smoothed_wrestaurant_1d","day","msa",2020-09-08,2021-03-14,370,0.9146587,51.3360589,19.1210426,7.0417623,1616154706,2021-03-19,1,92
"fb-survey","smoothed_wrestaurant_1d","day","nation",2020-09-08,2021-03-18,1,11.6262816,24.3015248,18.4168837,4.2622077,1616500424,2021-03-23,2,98
"fb-survey","smoothed_wrestaurant_1d","day","state",2020-09-08,2021-03-15,51,4.3001112,40.9228708,18.8972272,6.0253929,1616241134,2021-03-20,2,92
"fb-survey","smoothed_wrestaurant_indoors_1d","day","county",2021-03-02,2022-06-25,670,2.2934214,70.3352431,34.3855799,8.476808,1656687594,2022-07-01,1,63
"fb-survey","smoothed_wrestaurant_indoors_1d","day","hrr",2021-03-02,2022-06-25,306,2.0884499,70.140707,35.4909844,7.8969828,1656687608,2022-07-01,4,63
"fb-survey","smoothed_wrestaurant_indoors_1d","day","msa",2021-03-02,2022-06-25,349,2.2934214,68.5840887,35.1046636,8.1037033,1656687620,2022-07-01,4,63
"fb-survey","smoothed_wrestaurant_indoors_1d","day","nation",2021-03-02,2022-06-25,1,18.9970264,42.5261079,35.0052398,5.7553606,1656687625,2022-07-01,4,63
"fb-survey","smoothed_wrestaurant_indoors_1d","day","state",2021-03-02,2022-06-25,51,6.4579548,57.0937739,35.4714159,7.3434655,1656687632,2022-07-01,4,63
"fb-survey","smoothed_wschool_safety_measures_cafeteria","day","county",2022-03-23,2022-06-25,29,3.0557482,36.2476824,19.9541369,4.9516172,1656687594,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_cafeteria","day","hrr",2022-03-23,2022-06-25,6,7.9802626,42.8863361,20.2254142,6.1889431,1656687608,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_cafeteria","day","msa",2022-03-23,2022-06-25,12,5.9902866,43.8837817,23.0843605,6.5553618,1656687620,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_cafeteria","day","nation",2022-03-23,2022-06-25,1,17.0467258,22.8115644,18.8326134,1.2312283,1656687625,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_cafeteria","day","state",2022-03-23,2022-06-25,27,2.9053012,37.0077473,19.178317,4.8006323,1656687632,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_dont_know","day","county",2022-03-23,2022-06-25,29,11.1867709,61.8993147,36.7345179,9.2806915,1656687594,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_dont_know","day","hrr",2022-03-23,2022-06-25,6,11.0761971,50.1518626,29.281419,9.185019,1656687608,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_dont_know","day","msa",2022-03-23,2022-06-25,12,7.9966395,54.8112662,27.514771,8.1921072,1656687620,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_dont_know","day","nation",2022-03-23,2022-06-25,1,33.2726652,40.479036,37.8203111,1.4957627,1656687625,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_dont_know","day","state",2022-03-23,2022-06-25,27,13.437192,63.7519141,38.3235224,9.1396805,1656687632,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_extracurricular","day","county",2022-03-23,2022-06-25,29,0.2735616,12.6314113,3.6008307,1.7063198,1656687594,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_extracurricular","day","hrr",2022-03-23,2022-06-25,6,0.4237288,14.1479965,5.3021103,2.7341949,1656687608,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_extracurricular","day","msa",2022-03-23,2022-06-25,12,0.4150869,11.8809397,4.0443032,2.1586909,1656687620,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_extracurricular","day","nation",2022-03-23,2022-06-25,1,2.6523982,4.0135495,3.3805788,0.2923063,1656687625,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_extracurricular","day","state",2022-03-23,2022-06-25,27,0.3267974,12.1086957,3.5080006,1.6328115,1656687632,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_mask_students","day","county",2022-03-23,2022-06-25,29,2.7109537,50.2444827,14.9025578,6.7261158,1656687594,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_mask_students","day","hrr",2022-03-23,2022-06-25,6,7.9062073,49.6911843,23.0971014,9.4944759,1656687608,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_mask_students","day","msa",2022-03-23,2022-06-25,12,6.9498013,46.5284656,22.0942652,8.5900262,1656687620,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_mask_students","day","nation",2022-03-23,2022-06-25,1,14.0967887,21.0978669,15.967478,1.2743591,1656687625,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_mask_students","day","state",2022-03-23,2022-06-25,27,2.5580279,37.4672423,14.1538584,5.4456556,1656687632,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_mask_teachers","day","county",2022-03-23,2022-06-25,29,1.228782,38.2939901,13.1621427,5.8027046,1656687594,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_mask_teachers","day","hrr",2022-03-23,2022-06-25,6,5.1511558,38.1739966,19.0566856,7.2089264,1656687608,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_mask_teachers","day","msa",2022-03-23,2022-06-25,12,4.4223221,39.6244108,19.3188187,7.4262661,1656687620,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_mask_teachers","day","nation",2022-03-23,2022-06-25,1,11.4276249,19.8289807,14.0256832,1.5397895,1656687625,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_mask_teachers","day","state",2022-03-23,2022-06-25,27,1.3843993,32.1496148,12.6574352,5.0061394,1656687632,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_restricted_entry","day","county",2022-03-23,2022-06-25,29,10.4578801,39.1301004,21.0105746,4.5784687,1656687594,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_restricted_entry","day","hrr",2022-03-23,2022-06-25,6,11.2655108,39.2283632,24.4545959,6.0673884,1656687608,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_restricted_entry","day","msa",2022-03-23,2022-06-25,12,12.4687243,42.9938223,24.419085,5.5618539,1656687620,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_restricted_entry","day","nation",2022-03-23,2022-06-25,1,18.3950047,23.6094333,20.5440867,1.1779469,1656687625,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_restricted_entry","day","state",2022-03-23,2022-06-25,27,9.5155687,35.3097486,20.3540025,4.3407556,1656687632,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_separators","day","county",2022-03-23,2022-06-25,29,0.3496503,18.7391316,6.5175328,2.9681061,1656687594,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_separators","day","hrr",2022-03-23,2022-06-25,6,0.3968254,18.4611355,8.6334126,3.6225415,1656687608,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_separators","day","msa",2022-03-23,2022-06-25,12,0.4672897,18.7159686,7.731947,3.4332047,1656687620,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_separators","day","nation",2022-03-23,2022-06-25,1,5.8476423,8.5740363,6.9687148,0.6117469,1656687625,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_separators","day","state",2022-03-23,2022-06-25,27,0.3496503,17.3998852,6.4339628,2.8856922,1656687632,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_symptom_screen","day","county",2022-03-23,2022-06-25,29,3.2512155,37.2665279,14.1005203,4.8357845,1656687594,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_symptom_screen","day","hrr",2022-03-23,2022-06-25,6,6.5572472,37.1386858,19.0536982,7.6494873,1656687608,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_symptom_screen","day","msa",2022-03-23,2022-06-25,12,4.8470003,33.3515741,17.8680872,5.5600066,1656687620,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_symptom_screen","day","nation",2022-03-23,2022-06-25,1,12.8092676,16.1207283,14.073123,0.581377,1656687625,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_symptom_screen","day","state",2022-03-23,2022-06-25,27,2.7491579,26.1327559,13.3922934,3.9544068,1656687632,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_testing_staff","day","county",2022-03-23,2022-06-25,29,2.4780953,47.0116745,14.8058885,8.0032941,1656687594,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_testing_staff","day","hrr",2022-03-23,2022-06-25,6,6.1613255,46.8444885,24.4020283,11.4283726,1656687608,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_testing_staff","day","msa",2022-03-23,2022-06-25,12,3.0939421,45.0511922,22.6819785,8.9627043,1656687620,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_testing_staff","day","nation",2022-03-23,2022-06-25,1,14.0882184,16.3623251,15.0465363,0.5996496,1656687625,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_testing_staff","day","state",2022-03-23,2022-06-25,27,2.3547242,37.4345037,13.7771869,6.6984916,1656687632,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_testing_students","day","county",2022-03-23,2022-06-25,29,0.3521134,47.0511973,12.0702587,9.866215,1656687594,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_testing_students","day","hrr",2022-03-23,2022-06-25,6,2.428791,46.9907192,23.8838873,14.6436112,1656687608,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_testing_students","day","msa",2022-03-23,2022-06-25,12,2.5404529,52.0782552,21.3889238,11.1998854,1656687620,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_testing_students","day","nation",2022-03-23,2022-06-25,1,11.0994666,13.1081802,12.0185986,0.4101426,1656687626,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_testing_students","day","state",2022-03-23,2022-06-25,27,0.3521134,45.0926879,10.7563046,8.3334736,1656687632,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_vaccine_staff","day","county",2022-03-23,2022-06-25,29,4.529086,50.540819,20.9694996,9.4620048,1656687594,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_vaccine_staff","day","hrr",2022-03-23,2022-06-25,6,6.2176082,54.1104369,26.1798343,11.3419667,1656687608,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_vaccine_staff","day","msa",2022-03-23,2022-06-25,12,5.6521795,52.660388,30.013978,10.1944298,1656687620,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_vaccine_staff","day","nation",2022-03-23,2022-06-25,1,18.9235679,21.0356194,19.9508936,0.5050056,1656687626,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_vaccine_staff","day","state",2022-03-23,2022-06-25,27,5.2647188,50.4315379,20.0380724,9.0519071,1656687632,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_vaccine_students","day","county",2022-03-23,2022-06-25,29,0.390625,31.9492096,7.8092787,4.9283717,1656687594,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_vaccine_students","day","hrr",2022-03-23,2022-06-25,6,2.4477441,31.8611345,14.0068442,7.6232104,1656687608,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_vaccine_students","day","msa",2022-03-23,2022-06-25,12,0.436951,35.299099,13.7987543,6.580221,1656687620,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_vaccine_students","day","nation",2022-03-23,2022-06-25,1,7.0598013,8.8774326,8.1040837,0.4049425,1656687626,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_vaccine_students","day","state",2022-03-23,2022-06-25,27,0.390625,23.8955847,7.2306946,3.9042488,1656687632,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_ventilation","day","county",2022-03-23,2022-06-25,29,4.6931308,37.6143806,19.1798116,6.0969677,1656687594,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_ventilation","day","hrr",2022-03-23,2022-06-25,6,4.58531,44.0332088,22.2788326,8.4592721,1656687608,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_ventilation","day","msa",2022-03-23,2022-06-25,12,4.8489897,46.5430952,24.9350794,7.8934083,1656687621,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_ventilation","day","nation",2022-03-23,2022-06-25,1,16.8396074,19.2260221,17.8687456,0.5616362,1656687626,2022-07-01,5,14
"fb-survey","smoothed_wschool_safety_measures_ventilation","day","state",2022-03-23,2022-06-25,27,4.3250788,38.2284319,18.3520717,5.9829859,1656687632,2022-07-01,5,14
"fb-survey","smoothed_wscreening_tested_positive_14d","day","county",2021-03-19,2022-02-16,61,0.117647,28.2753529,2.9988843,2.6672,1645451532,2022-02-21,1,63
"fb-survey","smoothed_wscreening_tested_positive_14d","day","hrr",2021-03-19,2022-02-03,59,0.1557632,22.5495241,3.0735439,2.7099545,1644333677,2022-02-08,4,63
"fb-survey","smoothed_wscreening_tested_positive_14d","day","msa",2021-03-19,2022-02-12,36,0.1706702,21.7683199,2.764366,2.4859197,1645113276,2022-02-17,4,63
"fb-survey","smoothed_wscreening_tested_positive_14d","day","nation",2021-03-19,2022-02-18,1,1.0612093,8.6280918,2.5831262,1.8521182,1645624434,2022-02-23,4,63
"fb-survey","smoothed_wscreening_tested_positive_14d","day","state",2021-03-19,2022-02-16,41,0.117647,31.1396883,3.0390157,2.7965707,1645451668,2022-02-21,4,63
"fb-survey","smoothed_wshop_1d","day","county",2020-09-08,2021-03-15,831,32.3631709,83.593709,56.6732884,6.0503961,1616241092,2021-03-20,0,92
"fb-survey","smoothed_wshop_1d","day","hrr",2020-09-08,2021-03-11,306,37.7745162,83.9520084,57.2549396,5.3051061,1616007483,2021-03-17,2,92
"fb-survey","smoothed_wshop_1d","day","msa",2020-09-08,2021-03-14,370,32.3664033,83.593709,57.2372895,5.8496833,1616154706,2021-03-19,1,92
"fb-survey","smoothed_wshop_1d","day","nation",2020-09-08,2021-03-18,1,49.5642982,62.3377783,57.0468354,3.6938224,1616500424,2021-03-23,2,98
"fb-survey","smoothed_wshop_1d","day","state",2020-09-08,2021-03-15,51,40.2458578,71.7285319,57.0378721,4.4592075,1616241134,2021-03-20,2,92
"fb-survey","smoothed_wshop_indoors_1d","day","county",2021-03-02,2022-06-25,670,34.9047575,89.0853989,64.2569501,6.4550715,1656687594,2022-07-01,1,63
"fb-survey","smoothed_wshop_indoors_1d","day","hrr",2021-03-02,2022-06-25,306,36.2791895,88.1728883,64.973174,5.7661429,1656687609,2022-07-01,4,63
"fb-survey","smoothed_wshop_indoors_1d","day","msa",2021-03-02,2022-06-25,349,36.2735397,87.2787906,64.7073857,6.074117,1656687621,2022-07-01,4,63
"fb-survey","smoothed_wshop_indoors_1d","day","nation",2021-03-02,2022-06-25,1,53.6683064,69.4763318,64.3928201,3.9279933,1656687626,2022-07-01,4,63
"fb-survey","smoothed_wshop_indoors_1d","day","state",2021-03-02,2022-06-25,51,37.9814935,79.8528081,65.1526125,4.8227782,1656687632,2022-07-01,4,63
"fb-survey","smoothed_wspent_time_1d","day","county",2020-09-08,2021-03-15,831,11.4219734,66.8810674,36.8481763,7.6077021,1616241093,2021-03-20,0,92
"fb-survey","smoothed_wspent_time_1d","day","hrr",2020-09-08,2021-03-11,306,15.2777906,73.708705,37.8060501,7.3123019,1616007484,2021-03-17,2,92
"fb-survey","smoothed_wspent_time_1d","day","msa",2020-09-08,2021-03-14,370,12.8494288,74.9962,37.7491217,7.3672668,1616154707,2021-03-19,1,92
"fb-survey","smoothed_wspent_time_1d","day","nation",2020-09-08,2021-03-18,1,28.078896,45.9083997,36.6718824,5.1925318,1616500424,2021-03-23,2,98
"fb-survey","smoothed_wspent_time_1d","day","state",2020-09-08,2021-03-15,51,20.5182852,65.4399817,37.6938355,6.6487286,1616241134,2021-03-20,2,92
"fb-survey","smoothed_wspent_time_indoors_1d","day","county",2021-03-02,2022-06-25,670,12.1115306,74.6898276,44.8739983,7.5260073,1656687594,2022-07-01,1,63
"fb-survey","smoothed_wspent_time_indoors_1d","day","hrr",2021-03-02,2022-06-25,306,14.7624462,77.201618,46.0249884,7.1290718,1656687609,2022-07-01,4,63
"fb-survey","smoothed_wspent_time_indoors_1d","day","msa",2021-03-02,2022-06-25,349,12.1115306,73.6403445,45.6331196,7.1447526,1656687621,2022-07-01,4,63
"fb-survey","smoothed_wspent_time_indoors_1d","day","nation",2021-03-02,2022-06-25,1,33.7822735,52.2408293,44.8759535,4.3265467,1656687626,2022-07-01,4,63
"fb-survey","smoothed_wspent_time_indoors_1d","day","state",2021-03-02,2022-06-25,51,20.7577586,66.1495664,46.6903866,6.230148,1656687632,2022-07-01,4,63
"fb-survey","smoothed_wtested_14d","day","county",2020-09-08,2022-06-25,802,0.3763116,63.3583378,13.9328752,7.4547174,1656687594,2022-07-01,0,92
"fb-survey","smoothed_wtested_14d","day","hrr",2020-09-08,2022-06-25,306,0.3759398,56.8514457,13.8810175,7.0420457,1656687609,2022-07-01,4,92
"fb-survey","smoothed_wtested_14d","day","msa",2020-09-08,2022-06-25,366,0.4910279,55.3470515,13.5870645,7.0246739,1656687621,2022-07-01,4,92
"fb-survey","smoothed_wtested_14d","day","nation",2020-09-08,2022-06-25,1,7.4292251,32.4234431,14.4200121,5.6985117,1656687626,2022-07-01,4,98
"fb-survey","smoothed_wtested_14d","day","state",2020-09-08,2022-06-25,51,2.4975969,56.8603215,14.2921669,6.9783886,1656687632,2022-07-01,4,92
"fb-survey","smoothed_wtested_positive_14d","day","county",2020-09-08,2022-06-25,225,0.3448276,59.5986145,16.778296,9.799182,1656687594,2022-07-01,1,92
"fb-survey","smoothed_wtested_positive_14d","day","hrr",2020-09-09,2022-06-25,225,0.3289474,65.2596539,17.8414576,10.4887299,1656687609,2022-07-01,2,90
"fb-survey","smoothed_wtested_positive_14d","day","msa",2020-09-08,2022-06-25,138,0.3747481,62.8399023,17.2123455,10.3243834,1656687621,2022-07-01,2,91
"fb-survey","smoothed_wtested_positive_14d","day","nation",2020-09-08,2022-06-25,1,4.866296,33.6232041,14.4398464,6.7510709,1656687626,2022-07-01,4,98
"fb-survey","smoothed_wtested_positive_14d","day","state",2020-09-08,2022-06-25,51,0.3448276,56.2407392,16.170171,9.1744281,1656687632,2022-07-01,4,92
"fb-survey","smoothed_wtravel_outside_state_5d","day","county",2020-04-06,2021-03-15,1422,0.1025095,64.2806489,10.0257477,7.3957277,1616241093,2021-03-20,0,247
"fb-survey","smoothed_wtravel_outside_state_5d","day","hrr",2020-04-06,2021-03-11,306,0.0947719,60.4068071,9.6768065,6.2837987,1616007484,2021-03-17,1,247
"fb-survey","smoothed_wtravel_outside_state_5d","day","msa",2020-04-06,2021-03-14,381,0.1025095,59.3672059,9.4746487,6.8946317,1616154707,2021-03-19,1,247
"fb-survey","smoothed_wtravel_outside_state_5d","day","nation",2020-04-06,2021-03-18,1,3.3773044,12.1462511,8.7849591,2.2060552,1616500425,2021-03-23,5,253
"fb-survey","smoothed_wtravel_outside_state_5d","day","state",2020-04-06,2021-03-15,52,0.5082227,34.831101,11.1475629,5.6036074,1616241134,2021-03-20,5,247
"fb-survey","smoothed_wtravel_outside_state_7d","day","county",2021-03-02,2022-02-18,660,0.290026,62.5827664,14.6023051,7.7177183,1645624331,2022-02-23,1,63
"fb-survey","smoothed_wtravel_outside_state_7d","day","hrr",2021-03-02,2022-02-17,306,0.3267974,54.4929375,14.6547479,7.3109698,1645538059,2022-02-22,4,63
"fb-survey","smoothed_wtravel_outside_state_7d","day","msa",2021-03-02,2022-02-18,347,0.290026,58.571549,13.9827795,7.4833647,1645624422,2022-02-23,4,63
"fb-survey","smoothed_wtravel_outside_state_7d","day","nation",2021-03-02,2022-02-20,1,9.1274506,17.4480578,13.661823,2.0919633,1645797208,2022-02-25,4,63
"fb-survey","smoothed_wtravel_outside_state_7d","day","state",2021-03-02,2022-02-18,51,2.2033812,44.9972394,16.9371366,6.749975,1645624451,2022-02-23,4,63
"fb-survey","smoothed_wtrust_covid_info_cdc","day","county",2021-05-20,2022-06-25,350,22.6495979,85.4382659,55.5010384,8.2242305,1656687594,2022-07-01,1,63
"fb-survey","smoothed_wtrust_covid_info_cdc","day","hrr",2021-05-20,2022-06-25,288,20.6855613,82.9676586,52.5705567,7.9609733,1656687609,2022-07-01,4,63
"fb-survey","smoothed_wtrust_covid_info_cdc","day","msa",2021-05-20,2022-06-25,214,24.2655111,81.1954238,54.3750319,7.5021275,1656687621,2022-07-01,4,63
"fb-survey","smoothed_wtrust_covid_info_cdc","day","nation",2021-05-20,2022-06-25,1,47.3425245,57.6821686,52.948235,3.4004495,1656687626,2022-07-01,4,63
"fb-survey","smoothed_wtrust_covid_info_cdc","day","state",2021-05-20,2022-06-25,51,27.744328,85.4382659,52.4494803,6.7902807,1656687633,2022-07-01,4,63
"fb-survey","smoothed_wtrust_covid_info_doctors","day","county",2021-05-20,2022-06-25,349,36.8559842,90.8331209,67.6003166,6.8932108,1656687594,2022-07-01,1,63
"fb-survey","smoothed_wtrust_covid_info_doctors","day","hrr",2021-05-20,2022-06-25,288,36.2539364,89.5014574,65.1365806,6.6182919,1656687609,2022-07-01,4,63
"fb-survey","smoothed_wtrust_covid_info_doctors","day","msa",2021-05-20,2022-06-25,213,37.6877346,89.9602271,66.8492483,6.222334,1656687621,2022-07-01,4,63
"fb-survey","smoothed_wtrust_covid_info_doctors","day","nation",2021-05-20,2022-06-25,1,62.2506491,68.8010739,65.42416,1.6821282,1656687626,2022-07-01,4,63
"fb-survey","smoothed_wtrust_covid_info_doctors","day","state",2021-05-20,2022-06-25,51,37.9991137,87.6406193,65.1384811,5.1848908,1656687633,2022-07-01,4,63
"fb-survey","smoothed_wtrust_covid_info_experts","day","county",2021-05-20,2022-06-25,348,30.9067951,91.508129,61.7021582,8.8957006,1656687595,2022-07-01,1,63
"fb-survey","smoothed_wtrust_covid_info_experts","day","hrr",2021-05-20,2022-06-25,287,23.9494261,86.6846909,58.1129887,8.742203,1656687609,2022-07-01,4,63
"fb-survey","smoothed_wtrust_covid_info_experts","day","msa",2021-05-20,2022-06-25,212,27.9714933,91.508129,60.3315044,8.0117511,1656687621,2022-07-01,4,63
"fb-survey","smoothed_wtrust_covid_info_experts","day","nation",2021-05-20,2022-06-25,1,55.187706,62.9952121,58.7259869,2.2616361,1656687626,2022-07-01,4,63
"fb-survey","smoothed_wtrust_covid_info_experts","day","state",2021-05-20,2022-06-25,51,32.4180554,87.9142544,58.0295043,7.3783931,1656687633,2022-07-01,4,63
"fb-survey","smoothed_wtrust_covid_info_friends","day","county",2021-05-20,2022-06-25,345,4.9057594,43.4105187,18.0295893,3.8402219,1656687595,2022-07-01,1,63
"fb-survey","smoothed_wtrust_covid_info_friends","day","hrr",2021-05-20,2022-06-25,287,4.6162291,44.3604732,18.2844786,3.7423117,1656687609,2022-07-01,4,63
"fb-survey","smoothed_wtrust_covid_info_friends","day","msa",2021-05-20,2022-06-25,211,4.6372256,42.2619661,17.8326197,3.6915923,1656687621,2022-07-01,4,63
"fb-survey","smoothed_wtrust_covid_info_friends","day","nation",2021-05-20,2022-06-25,1,16.6245613,19.6764956,18.2025438,0.6308334,1656687626,2022-07-01,4,63
"fb-survey","smoothed_wtrust_covid_info_friends","day","state",2021-05-20,2022-06-25,51,6.0138198,35.7792439,18.1203862,2.3954019,1656687633,2022-07-01,4,63
"fb-survey","smoothed_wtrust_covid_info_govt_health","day","county",2021-05-20,2022-06-25,348,8.6647269,68.3620411,33.6942824,7.3276318,1656687595,2022-07-01,1,63
"fb-survey","smoothed_wtrust_covid_info_govt_health","day","hrr",2021-05-20,2022-06-25,288,8.9231854,61.333348,31.2956907,6.9490175,1656687609,2022-07-01,4,63
"fb-survey","smoothed_wtrust_covid_info_govt_health","day","msa",2021-05-20,2022-06-25,213,11.0023076,59.2091526,32.4187831,6.5352786,1656687621,2022-07-01,4,63
"fb-survey","smoothed_wtrust_covid_info_govt_health","day","nation",2021-05-20,2022-06-25,1,28.3081996,35.4196602,31.6259908,1.9119801,1656687626,2022-07-01,4,63
"fb-survey","smoothed_wtrust_covid_info_govt_health","day","state",2021-05-20,2022-06-25,51,11.7605196,68.3620411,31.0462511,5.7161089,1656687633,2022-07-01,4,63
"fb-survey","smoothed_wtrust_covid_info_journalists","day","county",2021-05-20,2022-06-25,345,0.6957297,33.9004175,9.721735,3.87921,1656687595,2022-07-01,1,63
"fb-survey","smoothed_wtrust_covid_info_journalists","day","hrr",2021-05-20,2022-06-25,287,0.3424658,29.6115975,8.7672862,3.493312,1656687609,2022-07-01,4,63
"fb-survey","smoothed_wtrust_covid_info_journalists","day","msa",2021-05-20,2022-06-25,212,0.406509,36.5541155,9.0514644,3.2005543,1656687621,2022-07-01,4,63
